날짜,ACB,ACHC,ACMR,ACRS,ADEA,ADPT,ADSK,ADTN,AEP,ALEC,ALGN,ALTO,AMCX,AMRK,AMSC,AMTX,ANGI,ANIP,APEI,APP,APPN,ARCB,ARCT,ARHS,ARRY,ASLE,ASTE,ASTL,ATAI,AVTA,AVXL,AZPN,AZTA,BANR,BCML,BCPC,BELFB,BGC,BGNE,BLDE,BLDP,BMBL,BOOM,BPOP,BRKR,BRP,BSVN,BWEN,BZ,CABA,CAKE,CALM,CBAN,CCAP,CCCS,CCEP,CCOI,CDW,CENX,CGNX,CHCO,CHKP,CHX,CINF,CLDX,CLOV,CMCO,CMPO,CMPS,COHU,COKE,CORT,CRAI,CRDO,CRSR,CRUS,CVLT,CWST,DADA,DCGO,DCOMP,DGII,DH,DLO,DRS,DUOL,DVAX,EAST,EBC,ECPG,EEFT,EOLS,EOSE,ERII,ESQ,EVLV,EXC,EXEL,EXFY,EXLS,EXPD,EXTR,FANG,FBIZ,FCBC,FFIV,FGBI,FIVN,FLEX,FLNC,FSV,FTDR,FWRD,FWRG,GEHC,GEVO,GFS,GLAD,GLBE,GLPI,GNTX,GO,GOGL,GOOD,GPRE,HA,HAFC,HEES,HHS,HIMX,HLIT,HRMY,HSIC,HWKN,IAS,ICHR,IDXX,ILPT,IMCR,INSM,IONS,IOSP,IPAR,IPGP,IRTC,ITOS,JBHT,JJSF,JKHY,KALU,KLIC,KROS,KRT,LAMR,LAZR,LAZY,LFUS,LIFE,LIND,LKQ,LNW,LOCO,LPLA,LSEA,LSTR,LSXMA,LSXMK,ME,MEDP,METC,MGEE,MLCO,MPWR,MQ,MRSN,MSEX,MULN,MXL,MYGN,NARI,NBIX,NBTB,NFE,NNOX,NVCR,NVMI,NWSA,ODP,OLED,OLLI,OMAB,ONB,PACB,PAGP,PATK,PAX,PAYO,PCT,PDFS,PEGA,PFG,PGY,PLL,PLRX,PLTK,POWI,PPC,PRDO,PRTS,PRVA,PSEC,PTC,PTVE,PUBM,PZZA,QFIN,QRTEA,QRVO,QTRX,RCM,REAL,REFI,REG,RGTI,RILY,RMBL,RMR,ROAD,ROST,ROVR,RPD,RPRX,RYAAY,SABR,SANM,SBAC,SBRA,SCHL,SCPL,SGEN,SGML,SHBI,SIMO,SIRI,SKYW,SLDP,SLNA,SMBK,SNBR,SNCY,SNDL,SOUN,SPTN,SRCE,SRCL,SSB,SSNC,STAA,STGW,STX,SUPN,SWKS,SWTX,SYM,TECH,TENB,TER,TERN,TFFP,TFIN,TFSL,TH,TMCI,TOWN,TRIP,TRMB,TRMK,TTEK,TTMI,TVTX,TWNK,TWST,UMBF,URGN,VC,VERV,VOXR,VRA,VRRM,VTYX,WB,WEN,WERN,WSC,WTFC,WTW,XEL,XPEL,XRX,YORW,Z,ZBRA,ZI,ZTEK,ZYME
2023-07-20,0.5246,74.9,12.87,10.44,11.54,7.7,210.97,10.22,86.82,6.44,330.99,3.8,13.4,40.61,7.06,7.7,3.85,51.68,4.71,28.03,48.35,111.83,34.2,11.29,19.26,14.99,47.65,7.17,2.07,26.07,8.0,175.33,44.08,45.7,18.51,131.54,59.16,4.78,192.89,4.03,4.65,18.99,18.29,66.74,75.72,25.39,23.75,3.955,15.56,13.81,37.04,44.29,10.33,16.29,10.68,65.05,62.36,188.41,8.75,56.22,96.77,128.35,34.27,102.56,37.04,1.15,41.45,7.19,8.96,39.62,642.61,23.33,105.01,15.76,16.61,77.14,75.96,88.31,5.42,8.81,16.3232,40.94,11.58,14.6,17.22,146.09,13.9,3.11,13.94,52.85,117.1,7.29,3.16,29.96,48.66,6.09,42.01,19.87,7.71,32.008,124.48,27.49,140.02,32.5,32.18,149.09,12.5,85.62,28.36,29.73,157.53,34.35,116.93,18.84,81.85,1.71,64.32,10.39,41.94,49.39,31.66,33.13,7.28,13.6,34.19,11.83,17.21,47.97,5.33,7.1,15.79,34.96,79.91,48.85,20.14,35.61,542.86,3.93,63.01,21.29,40.96,105.5,130.77,131.36,99.91,14.0,192.05,160.91,171.93,78.84,56.53,42.74,18.6931,102.54,7.02,11.88,298.32,2.03,10.22,57.17,69.31,10.35,232.95,9.68,203.05,25.3973,26.7699,1.82,246.9,8.71,81.84,12.96,529.05,5.13,3.74,83.26,1.35,33.83,22.18,56.23,97.91,35.79,28.92,13.85,38.6,112.41,19.88,48.76,141.17,71.58,89.47,15.72,13.19,15.52,85.66,15.73,5.2,10.88,43.65,54.79,83.53,2.28,57.64,17.5,12.37,91.87,24.62,12.95,4.64,26.89,6.55,143.6,8.28,18.755,79.83,18.43,1.01,104.79,23.85,17.43,2.56,15.29,65.43,1.89,56.4,9.65,24.68,30.2,112.2,4.97,45.06,31.17,106.65,3.8,58.04,222.86,13.11,39.78,19.61,194.78,38.03,12.7,54.85,7.81,41.51,2.74,1.065,24.57,38.26,22.68,1.38,3.17,21.83,45.67,45.61,75.85,61.74,53.46,7.53,59.3,30.65,111.48,29.58,45.67,86.92,42.19,112.27,8.03,0.366,67.71,13.37,13.15,23.77,25.71,17.44,52.37,23.47,171.89,13.97,15.63,24.83,23.41,68.73,10.14,155.09,19.83,2.3804,6.35,20.21,35.9,13.49,21.74,45.12,48.4,84.15,232.11,64.56,81.9,15.52,42.84,52.77,304.54,27.02,1.605,7.77
2023-07-21,0.5053,74.46,12.97,10.62,11.59,8.08,209.9,10.09,87.93,6.68,337.37,3.7,13.28,40.58,7.31,7.43,3.89,52.19,4.78,28.1,48.545,109.1,33.84,11.09,19.15,14.91,47.2,7.16,2.09,25.68,8.11,172.07,45.75,44.5,18.08,131.59,57.97,4.73,197.5,3.91,4.62,18.68,18.335,67.15,75.37,25.72,24.3,3.87,15.48,13.48,36.86,44.11,10.17,16.42,10.87,64.91,62.27,188.52,8.82,55.95,95.37,128.5,34.8,102.56,36.41,1.17,40.7,7.25,8.96,40.13,639.76,23.84,103.67,16.32,16.73,77.87,75.41,87.63,5.45,8.48,16.1999,40.91,11.53,14.8,17.15,149.5,14.19,3.345,13.64,52.73,116.54,7.41,3.15,29.92,48.92,6.07,42.55,19.69,7.75,32.08,124.75,27.09,141.24,32.11,31.9,148.82,12.12,85.98,28.4,28.87,156.97,34.4,118.02,18.68,82.63,1.66,63.75,10.54,41.67,49.73,31.7,33.34,7.18,13.22,34.12,11.56,17.06,46.64,5.47,7.15,15.6,35.61,79.92,49.34,20.32,35.44,554.6,4.02,64.89,21.08,40.65,105.52,132.04,132.56,103.72,14.58,195.59,160.89,171.61,79.04,57.1,43.02,18.6832,100.77,6.91,12.13,297.97,2.07,9.98,57.01,69.24,10.17,230.39,9.69,203.3,24.5672,25.771,2.01,245.28,8.77,82.11,12.98,533.67,5.28,3.75,83.73,1.26,33.98,23.08,57.5,98.79,35.38,29.08,14.31,38.92,114.62,19.65,48.11,142.67,72.4,87.75,15.64,13.38,15.67,82.78,15.69,5.18,10.7,43.78,54.44,83.66,2.11,55.01,17.52,12.25,92.12,24.35,13.02,4.58,27.07,6.59,145.53,8.25,18.59,80.56,18.34,1.03,107.09,24.65,17.34,2.7,15.05,65.8,1.64,56.4,9.4,24.08,29.09,112.03,5.18,45.84,31.19,107.52,3.85,57.78,226.64,13.13,44.35,19.56,194.65,36.83,12.52,53.79,7.08,41.07,2.6,1.04,24.57,38.28,22.31,1.39,3.17,21.96,45.38,46.66,75.13,61.7,55.37,6.96,59.61,30.61,112.98,29.66,43.68,89.42,43.32,115.05,7.87,0.3332,65.93,13.31,13.075,24.01,25.36,17.45,52.75,23.44,169.77,13.84,16.11,24.7,25.11,67.05,9.29,158.43,20.82,2.41,6.23,20.37,35.76,13.5,21.62,45.46,47.96,83.14,233.59,65.21,80.27,15.4,42.67,52.42,306.46,26.68,1.62,7.87
2023-07-22,0.4986,74.01,12.78,9.85,11.68,7.8,210.53,10.26,87.6,6.81,337.01,3.82,13.11,41.14,7.33,7.51,3.58,52.79,4.77,28.15,48.13,109.57,35.66,11.16,19.02,15.5,47.71,7.19,2.07,26.21,8.17,173.21,46.88,45.07,18.36,129.75,59.23,4.8,195.24,3.91,4.61,18.52,19.0,68.64,71.63,26.03,25.56,3.96,17.29,12.58,36.95,45.14,10.39,16.71,10.76,64.73,62.01,189.99,8.91,54.58,97.17,127.28,35.06,102.74,37.4,1.12,41.25,7.22,8.73,40.04,646.37,24.29,105.43,16.37,16.945,77.4,75.43,86.44,5.45,8.51,16.3,41.09,11.38,14.805,16.9,147.68,14.21,3.29,13.97,53.78,117.39,7.21,3.12,30.12,49.93,5.92,42.83,19.89,7.67,32.246,124.99,27.03,144.45,32.7,32.43,150.21,12.32,84.63,28.17,28.48,156.9,34.0,119.32,18.29,80.63,1.75,61.85,10.69,40.74,49.46,31.55,33.22,7.21,13.51,34.55,11.26,17.75,47.45,5.49,7.1,15.59,35.43,79.41,48.83,19.89,35.25,554.03,4.08,64.49,20.46,39.24,107.37,130.95,128.18,104.0,14.6,198.34,160.54,173.29,79.03,57.35,43.01,18.6143,97.75,6.86,12.12,296.55,1.99,9.92,56.92,69.67,10.13,232.07,9.64,203.05,23.377,24.563,1.96,246.94,9.235,82.41,12.86,533.22,5.42,3.69,83.01,1.215,33.6,22.02,59.87,100.02,36.15,29.22,14.28,38.33,115.14,19.34,48.81,141.91,71.98,85.29,15.77,12.89,15.81,83.36,15.69,5.26,10.94,43.51,53.99,83.71,1.92,53.17,17.77,12.2,91.13,24.38,13.14,4.86,26.93,6.65,143.09,8.45,18.43,82.31,19.08,1.09,106.75,23.45,16.46,2.47,15.24,65.76,1.72,58.54,9.22,24.34,29.11,112.7,5.2,46.59,31.0,97.82,4.04,58.9,227.61,13.25,43.43,19.49,196.23,36.12,12.8,52.37,6.0,40.83,2.59,1.09,24.65,38.16,21.76,1.41,2.92,22.42,45.49,46.59,75.94,61.77,57.72,6.82,59.28,30.05,112.59,28.88,40.97,87.91,43.34,115.14,7.3,0.3362,68.25,13.49,12.69,22.16,25.87,17.38,52.95,23.99,168.6,14.06,15.33,24.4,25.09,69.36,9.09,154.85,20.61,2.45,6.31,20.46,36.02,14.29,21.42,45.96,47.6,83.21,232.25,65.08,79.49,15.5,42.29,53.54,302.59,25.82,1.6199,7.39
2023-07-23,0.4986,74.01,12.78,9.85,11.68,7.8,210.53,10.26,87.6,6.81,337.01,3.82,13.11,41.14,7.33,7.51,3.58,52.79,4.77,28.15,48.13,109.57,35.66,11.16,19.02,15.5,47.71,7.19,2.07,26.21,8.17,173.21,46.88,45.07,18.36,129.75,59.23,4.8,195.24,3.91,4.61,18.52,19.0,68.64,71.63,26.03,25.56,3.96,17.29,12.58,36.95,45.14,10.39,16.71,10.76,64.73,62.01,189.99,8.91,54.58,97.17,127.28,35.06,102.74,37.4,1.12,41.25,7.22,8.73,40.04,646.37,24.29,105.43,16.37,16.945,77.4,75.43,86.44,5.45,8.51,16.3,41.09,11.38,14.805,16.9,147.68,14.21,3.29,13.97,53.78,117.39,7.21,3.12,30.12,49.93,5.92,42.83,19.89,7.67,32.246,124.99,27.03,144.45,32.7,32.43,150.21,12.32,84.63,28.17,28.48,156.9,34.0,119.32,18.29,80.63,1.75,61.85,10.69,40.74,49.46,31.55,33.22,7.21,13.51,34.55,11.26,17.75,47.45,5.49,7.1,15.59,35.43,79.41,48.83,19.89,35.25,554.03,4.08,64.49,20.46,39.24,107.37,130.95,128.18,104.0,14.6,198.34,160.54,173.29,79.03,57.35,43.01,18.6143,97.75,6.86,12.12,296.55,1.99,9.92,56.92,69.67,10.13,232.07,9.64,203.05,23.377,24.563,1.96,246.94,9.235,82.41,12.86,533.22,5.42,3.69,83.01,1.215,33.6,22.02,59.87,100.02,36.15,29.22,14.28,38.33,115.14,19.34,48.81,141.91,71.98,85.29,15.77,12.89,15.81,83.36,15.69,5.26,10.94,43.51,53.99,83.71,1.92,53.17,17.77,12.2,91.13,24.38,13.14,4.86,26.93,6.65,143.09,8.45,18.43,82.31,19.08,1.09,106.75,23.45,16.46,2.47,15.24,65.76,1.72,58.54,9.22,24.34,29.11,112.7,5.2,46.59,31.0,97.82,4.04,58.9,227.61,13.25,43.43,19.49,196.23,36.12,12.8,52.37,6.0,40.83,2.59,1.09,24.65,38.16,21.76,1.41,2.92,22.42,45.49,46.59,75.94,61.77,57.72,6.82,59.28,30.05,112.59,28.88,40.97,87.91,43.34,115.14,7.3,0.3362,68.25,13.49,12.69,22.16,25.87,17.38,52.95,23.99,168.6,14.06,15.33,24.4,25.09,69.36,9.09,154.85,20.61,2.45,6.31,20.46,36.02,14.29,21.42,45.96,47.6,83.21,232.25,65.08,79.49,15.5,42.29,53.54,302.59,25.82,1.6199,7.39
2023-07-24,0.4986,74.01,12.78,9.85,11.68,7.8,210.53,10.26,87.6,6.81,337.01,3.82,13.11,41.14,7.33,7.51,3.58,52.79,4.77,28.15,48.13,109.57,35.66,11.16,19.02,15.5,47.71,7.19,2.07,26.21,8.17,173.21,46.88,45.07,18.36,129.75,59.23,4.8,195.24,3.91,4.61,18.52,19.0,68.64,71.63,26.03,25.56,3.96,17.29,12.58,36.95,45.14,10.39,16.71,10.76,64.73,62.01,189.99,8.91,54.58,97.17,127.28,35.06,102.74,37.4,1.12,41.25,7.22,8.73,40.04,646.37,24.29,105.43,16.37,16.945,77.4,75.43,86.44,5.45,8.51,16.3,41.09,11.38,14.805,16.9,147.68,14.21,3.29,13.97,53.78,117.39,7.21,3.12,30.12,49.93,5.92,42.83,19.89,7.67,32.246,124.99,27.03,144.45,32.7,32.43,150.21,12.32,84.63,28.17,28.48,156.9,34.0,119.32,18.29,80.63,1.75,61.85,10.69,40.74,49.46,31.55,33.22,7.21,13.51,34.55,11.26,17.75,47.45,5.49,7.1,15.59,35.43,79.41,48.83,19.89,35.25,554.03,4.08,64.49,20.46,39.24,107.37,130.95,128.18,104.0,14.6,198.34,160.54,173.29,79.03,57.35,43.01,18.6143,97.75,6.86,12.12,296.55,1.99,9.92,56.92,69.67,10.13,232.07,9.64,203.05,23.377,24.563,1.96,246.94,9.235,82.41,12.86,533.22,5.42,3.69,83.01,1.215,33.6,22.02,59.87,100.02,36.15,29.22,14.28,38.33,115.14,19.34,48.81,141.91,71.98,85.29,15.77,12.89,15.81,83.36,15.69,5.26,10.94,43.51,53.99,83.71,1.92,53.17,17.77,12.2,91.13,24.38,13.14,4.86,26.93,6.65,143.09,8.45,18.43,82.31,19.08,1.09,106.75,23.45,16.46,2.47,15.24,65.76,1.72,58.54,9.22,24.34,29.11,112.7,5.2,46.59,31.0,97.82,4.04,58.9,227.61,13.25,43.43,19.49,196.23,36.12,12.8,52.37,6.0,40.83,2.59,1.09,24.65,38.16,21.76,1.41,2.92,22.42,45.49,46.59,75.94,61.77,57.72,6.82,59.28,30.05,112.59,28.88,40.97,87.91,43.34,115.14,7.3,0.3362,68.25,13.49,12.69,22.16,25.87,17.38,52.95,23.99,168.6,14.06,15.33,24.4,25.09,69.36,9.09,154.85,20.61,2.45,6.31,20.46,36.02,14.29,21.42,45.96,47.6,83.21,232.25,65.08,79.49,15.5,42.29,53.54,302.59,25.82,1.6199,7.39
2023-07-25,0.4928,75.96,12.74,9.8,11.71,7.85,210.76,10.16,87.54,6.23,332.14,3.88,12.89,41.32,7.03,7.35,3.51,52.76,4.76,28.64,48.59,111.84,36.4,11.36,19.08,15.13,47.88,7.29,2.0,26.14,8.02,174.05,46.46,44.45,18.32,129.44,59.3,4.78,196.75,3.86,4.52,18.06,19.02,67.55,71.95,26.36,26.6,3.85,17.08,12.35,36.59,45.07,10.34,16.63,10.91,64.99,60.95,190.94,9.14,54.22,96.72,128.71,34.87,101.7,36.96,1.09,41.17,7.21,8.63,40.38,638.5,24.37,105.12,16.8,17.25,78.57,76.35,85.37,5.59,8.42,16.33,41.49,11.47,15.33,17.15,148.53,14.2,3.25,14.08,53.53,116.88,7.49,3.18,30.55,51.2,6.04,43.02,19.77,7.615,32.524,125.45,27.3,146.04,33.06,32.24,158.98,12.54,84.14,28.42,28.07,156.9,34.29,118.27,18.3,80.21,1.71,62.44,10.73,41.82,49.09,31.36,33.35,7.45,13.48,34.85,10.71,17.78,47.09,5.35,7.14,15.48,36.45,80.14,48.73,19.66,35.66,556.67,3.77,65.7,20.22,39.85,108.64,143.99,128.01,104.16,14.36,199.76,164.64,173.42,80.83,58.0,42.97,18.7324,97.69,7.05,12.215,299.62,1.96,9.42,57.23,70.1,10.23,233.22,9.74,203.02,22.9436,24.0983,1.92,256.6,9.27,82.36,13.06,551.53,5.39,3.86,83.86,1.17,34.0,22.15,60.9,101.05,35.95,28.49,13.72,38.97,115.15,19.29,48.89,141.86,71.93,83.59,16.12,12.86,15.8,83.36,15.82,5.25,11.05,44.16,54.56,82.86,2.2,54.04,17.65,12.34,92.87,24.16,13.05,4.94,26.78,6.6,144.24,8.59,18.48,82.99,19.06,1.02,107.13,23.3,16.04,2.49,15.22,65.33,2.11,57.72,9.4,23.56,28.82,112.51,5.28,45.79,31.2,101.14,3.98,59.86,220.24,13.08,42.73,19.56,194.13,37.17,12.69,52.2,5.13,40.32,2.47,1.035,24.14,38.41,21.53,1.37,2.33,22.52,46.13,46.65,75.0,62.12,56.62,6.37,58.24,30.28,112.88,28.75,38.17,86.2,43.78,117.23,6.88,0.3503,68.47,13.57,12.84,22.42,25.64,17.28,53.81,23.64,171.09,14.24,15.87,24.22,25.39,68.86,8.84,153.91,20.74,2.45,6.24,20.68,35.38,14.24,21.31,45.72,47.66,83.2,233.0,64.96,77.85,16.36,42.12,53.29,301.43,25.27,1.6,7.45
2023-07-26,0.493,73.68,12.3,9.87,11.74,8.06,212.75,10.15,87.61,6.26,339.85,3.92,13.37,41.88,7.51,7.26,3.68,52.19,4.79,29.94,49.07,119.1,34.73,11.44,18.92,15.13,47.4,7.29,2.06,26.19,7.99,173.23,47.35,47.53,19.24,128.99,58.94,4.78,202.66,3.91,4.56,18.59,19.28,71.85,70.79,25.95,27.43,3.88,17.85,12.15,37.45,45.38,10.62,16.97,10.86,64.54,60.57,189.63,9.16,54.37,98.95,132.11,35.06,103.62,35.86,1.14,41.01,7.2,9.03,39.83,635.91,25.09,105.43,16.72,17.36,78.18,76.76,84.04,5.97,8.5,17.46,41.6,12.1,15.2,16.93,148.21,14.23,3.1,14.38,54.19,93.53,7.82,3.48,30.33,51.75,5.98,43.2,19.82,7.85,32.866,126.23,27.06,144.99,34.05,33.86,154.89,13.09,83.34,28.27,28.07,156.84,34.49,120.0,18.88,77.43,1.69,60.65,10.86,42.45,49.21,31.72,33.55,7.57,13.56,35.11,11.44,18.5,46.71,5.36,7.1,15.05,35.5,79.82,47.59,19.7,36.06,556.16,3.79,65.04,20.36,38.98,108.39,150.7,129.46,103.62,14.37,202.83,163.44,170.87,83.12,57.19,42.68,18.88,97.84,7.19,12.33,303.24,1.96,10.11,57.45,70.79,10.41,236.11,9.56,205.38,23.6856,24.8804,2.0,256.52,9.02,81.93,13.07,528.8,5.44,3.91,82.86,1.1781,29.61,22.09,60.9,100.38,37.38,28.42,13.55,40.34,116.01,19.2,49.52,144.07,73.19,87.22,17.25,13.18,15.79,83.94,15.87,5.28,10.84,43.7,55.13,84.1,2.16,54.21,17.15,12.26,91.34,24.19,13.03,5.03,27.01,6.57,144.19,8.54,18.58,85.41,19.32,1.04,106.97,23.48,16.66,2.54,15.24,65.92,1.97,59.13,10.46,24.21,28.79,113.48,5.38,45.91,31.22,102.18,4.08,59.47,226.4,13.13,43.8,19.61,192.35,37.295,13.2,65.35,4.89,40.21,2.57,1.06,24.56,38.7,21.49,1.48,2.45,22.24,47.82,45.94,78.12,62.76,56.03,6.44,57.97,30.19,112.71,28.2,41.28,84.98,48.24,114.64,7.04,0.3599,71.65,13.93,12.65,22.68,26.35,17.69,53.94,25.56,170.18,14.04,16.34,24.16,26.57,72.52,9.01,155.05,20.42,2.41,6.29,20.55,36.21,14.5,21.58,46.7,47.27,86.05,232.93,65.05,77.15,16.79,41.9,53.65,306.12,25.52,1.66,7.51
2023-07-27,0.4925,73.36,12.39,9.6,11.69,7.82,209.46,9.91,85.26,6.185,385.31,3.94,12.94,39.79,8.45,6.64,3.62,51.54,4.61,29.98,47.52,118.83,33.51,11.02,18.92,14.66,47.62,7.16,2.04,25.91,7.66,173.01,46.18,46.88,19.63,128.54,57.15,4.76,209.5,3.78,4.45,17.97,18.27,70.68,69.87,24.87,25.97,3.76,17.46,11.84,36.81,44.94,10.61,16.74,10.75,63.86,61.22,188.07,8.96,53.99,99.09,131.79,33.67,102.62,34.28,1.09,41.67,7.26,8.77,41.44,644.91,25.03,103.95,16.97,17.25,79.45,77.35,82.37,5.66,8.41,17.5877,41.64,11.32,14.68,16.5,145.53,14.07,3.0858,14.11,53.07,89.69,10.13,2.65,29.68,50.12,5.99,41.96,19.6,7.74,29.054,126.1,27.34,144.35,33.99,33.46,155.55,13.39,81.87,27.0,27.76,155.96,34.33,118.09,18.51,76.86,1.62,61.46,11.01,41.84,47.95,31.75,33.39,7.5,13.17,35.01,10.7,18.65,43.97,5.6,6.89,15.08,35.06,79.45,46.61,19.37,36.93,545.96,3.66,64.15,20.4,38.5,106.41,149.29,130.09,101.13,13.49,200.11,159.07,169.5,78.96,58.29,39.26,18.9193,96.55,6.71,12.58,305.0,1.94,11.7,55.15,70.35,10.39,236.86,9.52,199.71,23.4872,24.7488,1.795,248.88,8.93,80.99,12.85,537.19,5.28,1.07,81.69,1.1214,22.55,21.75,57.85,101.25,37.52,27.97,12.43,33.93,119.88,19.27,49.75,143.08,72.61,88.74,16.99,13.19,15.78,84.79,15.64,5.14,10.58,44.46,49.28,83.2,2.31,53.5,16.9,12.2,94.1,24.6,12.93,4.84,26.19,6.53,145.29,8.45,18.39,84.47,18.81,1.0,106.98,22.88,16.16,2.52,15.15,64.56,1.84,56.16,10.27,23.71,28.58,113.48,5.3,45.45,31.0,100.29,3.89,59.88,222.4,12.95,44.35,19.77,191.57,36.07,13.04,52.51,4.81,39.65,2.54,1.02,24.41,38.46,20.88,1.47,2.23,22.43,47.13,41.42,76.33,61.45,54.81,6.49,62.15,30.13,112.49,28.41,39.46,83.68,47.22,110.62,6.85,0.3693,70.17,13.69,12.63,22.8,25.35,17.41,53.36,25.94,167.71,14.02,16.67,24.05,24.87,70.16,17.89,152.0,19.46,2.42,6.33,20.0,35.62,14.265,21.6,46.1,46.79,83.94,212.25,62.87,76.71,16.14,41.15,52.17,299.43,25.08,1.58,7.28
2023-07-28,0.532,79.42,12.76,9.82,12.06,8.07,209.79,9.78,85.42,6.37,381.9,4.01,13.23,40.55,9.84,6.865,3.89,52.36,4.83,31.26,49.76,119.41,34.34,11.04,19.06,14.86,48.26,7.31,2.06,25.89,7.93,176.16,46.96,47.57,19.96,130.85,57.54,4.86,225.13,3.94,4.64,18.21,18.29,72.5,69.15,24.89,25.88,3.79,18.8,12.78,37.05,46.23,10.77,16.89,10.87,63.99,61.39,186.28,9.08,54.04,99.49,130.82,34.71,109.65,34.7,1.13,42.2,7.39,9.09,42.5,657.0,25.35,101.9,16.9,17.44,81.54,77.89,80.06,6.52,8.75,17.7999,41.56,11.63,15.09,16.83,150.96,14.21,2.98,14.56,52.7,88.45,10.13,2.26,29.93,50.455,6.13,41.7,19.85,7.78,28.526,127.24,27.24,145.64,34.16,33.8,156.03,13.5,83.98,26.98,27.33,153.71,34.53,119.19,18.31,77.87,1.64,62.75,10.97,43.86,47.46,32.89,33.445,7.73,13.17,35.41,11.08,19.06,46.69,5.71,7.0,14.94,35.21,79.67,46.65,20.32,37.51,552.78,3.9,65.78,21.35,39.79,105.8,150.32,130.62,103.2,13.94,205.54,158.11,168.22,78.91,59.52,41.97,19.0669,98.42,7.03,12.94,301.36,2.01,11.5,54.45,70.3,10.73,226.85,9.75,203.34,23.737,25.0198,1.84,254.81,8.98,79.91,13.45,545.55,5.43,1.26,81.02,1.1214,24.88,22.43,58.07,102.75,37.9,28.66,12.55,33.32,123.0,19.38,49.72,143.74,71.68,90.34,17.01,13.5,15.53,85.78,15.33,5.25,11.28,46.06,50.83,79.5,2.47,54.07,17.13,11.84,95.23,24.58,13.11,4.95,26.98,6.46,146.63,8.59,19.49,83.33,19.6,1.0,109.49,23.34,16.82,2.66,15.17,64.88,2.2,55.86,10.46,23.58,28.71,114.61,5.4,45.33,31.23,100.64,4.03,59.89,218.88,12.96,43.45,19.64,192.11,39.14,12.0,59.5,5.11,44.54,2.74,0.9753,24.45,27.17,21.32,1.54,2.41,22.32,47.3,42.8,77.59,57.25,55.28,6.65,63.45,30.42,114.16,30.58,42.18,83.79,47.66,112.31,6.96,0.3807,71.56,14.31,12.7,23.26,25.25,18.11,53.07,26.03,170.46,14.05,17.25,24.17,24.99,70.66,22.61,152.35,19.9,2.38,6.47,20.38,37.24,15.36,21.45,47.18,47.54,84.41,209.1,62.89,78.84,15.92,41.16,53.51,299.18,25.77,1.66,7.27
2023-07-29,0.5627,79.03,13.1,9.87,12.02,8.44,211.99,9.73,84.74,6.86,377.89,4.02,12.62,40.79,10.08,7.38,3.87,52.55,5.01,31.4,51.52,116.32,34.96,11.46,19.05,15.01,49.4,7.73,2.09,25.88,8.25,178.5,46.98,47.61,20.16,134.74,53.65,4.76,214.22,4.17,4.72,18.52,18.86,72.55,68.72,24.91,26.46,3.8,18.68,13.62,36.78,46.19,10.72,16.78,11.02,63.39,61.24,187.07,9.3,54.62,98.91,132.21,35.6,107.58,35.36,1.25,42.34,7.42,9.32,43.65,633.41,25.48,100.09,16.97,18.48,80.8,77.93,80.69,6.69,8.39,17.9,41.93,11.83,15.17,16.69,155.19,13.99,3.05,14.12,53.5,87.87,10.02,2.46,30.48,49.945,6.58,41.86,19.71,8.06,28.19,127.3,26.59,147.32,33.99,33.63,158.24,12.92,87.75,27.36,29.24,156.63,34.92,118.84,18.64,78.0,1.72,63.69,11.09,45.05,47.46,33.58,33.45,7.84,13.3,35.51,11.59,19.0,48.58,5.75,6.9,14.92,35.37,78.79,46.75,20.85,38.72,554.73,4.24,65.98,22.09,41.43,107.14,149.56,131.45,105.06,14.06,203.94,160.32,167.57,81.2,59.88,41.88,20.0016,98.7,7.4,13.11,304.6,1.96,11.82,54.79,70.3,10.65,229.36,9.87,203.59,23.2888,24.6481,1.92,253.17,9.2,80.24,13.62,559.49,5.58,1.225,80.42,1.1682,24.67,22.35,57.07,101.89,37.2,28.55,12.4,32.64,123.94,19.82,49.88,145.88,72.88,90.6,17.03,13.21,15.69,86.55,15.22,5.32,11.84,45.99,52.75,79.87,2.66,54.86,17.84,11.94,97.14,24.77,13.35,5.02,27.92,6.36,145.81,8.61,19.99,82.7,19.96,1.02,110.02,24.84,17.28,2.74,15.24,65.53,2.49,55.53,10.27,23.58,29.4,114.64,5.48,45.91,31.38,102.53,4.1,61.46,218.95,12.99,43.19,19.6,191.78,39.03,11.9,63.4,5.1,43.99,2.86,0.916,25.12,27.69,21.56,1.67,2.33,22.44,46.9,42.49,77.67,58.25,54.77,6.71,63.5,30.69,114.37,31.38,63.54,83.4,48.66,112.94,7.22,0.424,70.91,14.51,12.77,22.79,25.28,18.65,53.8,26.26,169.21,14.36,17.19,24.04,24.34,71.0,21.66,154.09,20.49,2.45,6.74,20.99,37.05,15.75,21.49,47.02,47.95,84.36,211.33,62.73,81.23,15.98,41.33,54.16,307.96,25.57,1.59,7.46
